score	file_path	record_id	name	n_ingredients	reasons
5	bacterial/medium_457_modified_for_dsm_13337.yaml	CultureMech:005348	MEDIUM 457 MODIFIED FOR DSM 13337	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_13646.yaml	CultureMech:005349	MEDIUM 457 MODIFIED FOR DSM 13646	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_14157.yaml	CultureMech:005350	MEDIUM 457 MODIFIED FOR DSM 14157	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_14291.yaml	CultureMech:005351	MEDIUM 457 MODIFIED FOR DSM 14291	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_14292.yaml	CultureMech:005352	MEDIUM 457 MODIFIED FOR DSM 14292	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_14576.yaml	CultureMech:005353	MEDIUM 457 MODIFIED FOR DSM 14576	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_14677.yaml	CultureMech:005354	MEDIUM 457 MODIFIED FOR DSM 14677	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_15090.yaml	CultureMech:005355	MEDIUM 457 MODIFIED FOR DSM 15090	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_15091.yaml	CultureMech:005356	MEDIUM 457 MODIFIED FOR DSM 15091	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_15418.yaml	CultureMech:005357	MEDIUM 457 MODIFIED FOR DSM 15418	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16272.yaml	CultureMech:005358	MEDIUM 457 MODIFIED FOR DSM 16272	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16273.yaml	CultureMech:005359	MEDIUM 457 MODIFIED FOR DSM 16273	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16274.yaml	CultureMech:005360	MEDIUM 457 MODIFIED FOR DSM 16274	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16482.yaml	CultureMech:005361	MEDIUM 457 MODIFIED FOR DSM 16482	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16503.yaml	CultureMech:005362	MEDIUM 457 MODIFIED FOR DSM 16503	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_16638.yaml	CultureMech:005363	MEDIUM 457 MODIFIED FOR DSM 16638	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_17164.yaml	CultureMech:005364	MEDIUM 457 MODIFIED FOR DSM 17164	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_17367.yaml	CultureMech:005365	MEDIUM 457 MODIFIED FOR DSM 17367	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_17668.yaml	CultureMech:005366	MEDIUM 457 MODIFIED FOR DSM 17668	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_17773.yaml	CultureMech:005367	MEDIUM 457 MODIFIED FOR DSM 17773	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_21786.yaml	CultureMech:005368	MEDIUM 457 MODIFIED FOR DSM 21786	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_22800.yaml	CultureMech:005369	MEDIUM 457 MODIFIED FOR DSM 22800	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_22895.yaml	CultureMech:005370	MEDIUM 457 MODIFIED FOR DSM 22895	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_22896.yaml	CultureMech:005371	MEDIUM 457 MODIFIED FOR DSM 22896	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_22897.yaml	CultureMech:005372	MEDIUM 457 MODIFIED FOR DSM 22897	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_22944.yaml	CultureMech:005373	MEDIUM 457 MODIFIED FOR DSM 22944	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_3226.yaml	CultureMech:005374	MEDIUM 457 MODIFIED FOR DSM 3226	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6014.yaml	CultureMech:005375	MEDIUM 457 MODIFIED FOR DSM 6014	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6263.yaml	CultureMech:005376	MEDIUM 457 MODIFIED FOR DSM 6263	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6264.yaml	CultureMech:005377	MEDIUM 457 MODIFIED FOR DSM 6264	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6279.yaml	CultureMech:005378	MEDIUM 457 MODIFIED FOR DSM 6279	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6290.yaml	CultureMech:005379	MEDIUM 457 MODIFIED FOR DSM 6290	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6308.yaml	CultureMech:005380	MEDIUM 457 MODIFIED FOR DSM 6308	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6343.yaml	CultureMech:005382	MEDIUM 457 MODIFIED FOR DSM 6343	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6343_replace_dichloromethane_with_methanol.yaml	CultureMech:005381	MEDIUM 457 MODIFIED FOR DSM 6343_replace_dichloromethane_with_methanol	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6363.yaml	CultureMech:005383	MEDIUM 457 MODIFIED FOR DSM 6363	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6377.yaml	CultureMech:005384	MEDIUM 457 MODIFIED FOR DSM 6377	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6385.yaml	CultureMech:005385	MEDIUM 457 MODIFIED FOR DSM 6385	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6390.yaml	CultureMech:005386	MEDIUM 457 MODIFIED FOR DSM 6390	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6391.yaml	CultureMech:005387	MEDIUM 457 MODIFIED FOR DSM 6391	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6410.yaml	CultureMech:005388	MEDIUM 457 MODIFIED FOR DSM 6410	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6411.yaml	CultureMech:005389	MEDIUM 457 MODIFIED FOR DSM 6411	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6413.yaml	CultureMech:005390	MEDIUM 457 MODIFIED FOR DSM 6413	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6506.yaml	CultureMech:005391	MEDIUM 457 MODIFIED FOR DSM 6506	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6521.yaml	CultureMech:005392	MEDIUM 457 MODIFIED FOR DSM 6521	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6538.yaml	CultureMech:005393	MEDIUM 457 MODIFIED FOR DSM 6538	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6607.yaml	CultureMech:005394	MEDIUM 457 MODIFIED FOR DSM 6607	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6608.yaml	CultureMech:005395	MEDIUM 457 MODIFIED FOR DSM 6608	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6609.yaml	CultureMech:005396	MEDIUM 457 MODIFIED FOR DSM 6609	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6610.yaml	CultureMech:005398	MEDIUM 457 MODIFIED FOR DSM 6610	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6610_replace_4_hydroxy_benzoate_with_4_fluorobenzoate.yaml	CultureMech:005397	MEDIUM 457 MODIFIED FOR DSM 6610_replace_4-hydroxy-benzoate_with_4-fluorobenzoate	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6611.yaml	CultureMech:005400	MEDIUM 457 MODIFIED FOR DSM 6611	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6611_replace_4_hydroxy_benzoate_with_4_fluorobenzoate.yaml	CultureMech:005399	MEDIUM 457 MODIFIED FOR DSM 6611_replace_4-hydroxy-benzoate_with_4-fluorobenzoate	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6612.yaml	CultureMech:005401	MEDIUM 457 MODIFIED FOR DSM 6612	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6613.yaml	CultureMech:005402	MEDIUM 457 MODIFIED FOR DSM 6613	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6695.yaml	CultureMech:005403	MEDIUM 457 MODIFIED FOR DSM 6695	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6696.yaml	CultureMech:005404	MEDIUM 457 MODIFIED FOR DSM 6696	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6697.yaml	CultureMech:005405	MEDIUM 457 MODIFIED FOR DSM 6697	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6706.yaml	CultureMech:005406	MEDIUM 457 MODIFIED FOR DSM 6706	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6753.yaml	CultureMech:005407	MEDIUM 457 MODIFIED FOR DSM 6753	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6818.yaml	CultureMech:005411	MEDIUM 457 MODIFIED FOR DSM 6818	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6837.yaml	CultureMech:005412	MEDIUM 457 MODIFIED FOR DSM 6837	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6838.yaml	CultureMech:005413	MEDIUM 457 MODIFIED FOR DSM 6838	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6899.yaml	CultureMech:005414	MEDIUM 457 MODIFIED FOR DSM 6899	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6900.yaml	CultureMech:005416	MEDIUM 457 MODIFIED FOR DSM 6900	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6900_replace_naphthalene_with_3_xylene.yaml	CultureMech:005415	MEDIUM 457 MODIFIED FOR DSM 6900_replace_naphthalene_with_3-xylene	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_6978.yaml	CultureMech:005417	MEDIUM 457 MODIFIED FOR DSM 6978	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7098.yaml	CultureMech:005418	MEDIUM 457 MODIFIED FOR DSM 7098	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7116.yaml	CultureMech:005419	MEDIUM 457 MODIFIED FOR DSM 7116	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7122.yaml	CultureMech:005420	MEDIUM 457 MODIFIED FOR DSM 7122	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7135.yaml	CultureMech:005421	MEDIUM 457 MODIFIED FOR DSM 7135	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7162.yaml	CultureMech:005422	MEDIUM 457 MODIFIED FOR DSM 7162	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7189.yaml	CultureMech:005423	MEDIUM 457 MODIFIED FOR DSM 7189	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7300.yaml	CultureMech:005424	MEDIUM 457 MODIFIED FOR DSM 7300	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7324.yaml	CultureMech:005425	MEDIUM 457 MODIFIED FOR DSM 7324	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7325.yaml	CultureMech:005426	MEDIUM 457 MODIFIED FOR DSM 7325	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7355.yaml	CultureMech:005428	MEDIUM 457 MODIFIED FOR DSM 7355	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7390.yaml	CultureMech:005429	MEDIUM 457 MODIFIED FOR DSM 7390	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7511.yaml	CultureMech:005430	MEDIUM 457 MODIFIED FOR DSM 7511	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7512.yaml	CultureMech:005431	MEDIUM 457 MODIFIED FOR DSM 7512	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7516.yaml	CultureMech:005433	MEDIUM 457 MODIFIED FOR DSM 7516	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_7516_replace_chloroacetate_with_fluoroacetate.yaml	CultureMech:005432	MEDIUM 457 MODIFIED FOR DSM 7516_replace_chloroacetate_with_fluoroacetate	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8219.yaml	CultureMech:005434	MEDIUM 457 MODIFIED FOR DSM 8219	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8341.yaml	CultureMech:005435	MEDIUM 457 MODIFIED FOR DSM 8341	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8368.yaml	CultureMech:005436	MEDIUM 457 MODIFIED FOR DSM 8368	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8369.yaml	CultureMech:005437	MEDIUM 457 MODIFIED FOR DSM 8369	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8370.yaml	CultureMech:005438	MEDIUM 457 MODIFIED FOR DSM 8370	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8424.yaml	CultureMech:005439	MEDIUM 457 MODIFIED FOR DSM 8424	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8425.yaml	CultureMech:005440	MEDIUM 457 MODIFIED FOR DSM 8425	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8530.yaml	CultureMech:005441	MEDIUM 457 MODIFIED FOR DSM 8530	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8531.yaml	CultureMech:005442	MEDIUM 457 MODIFIED FOR DSM 8531	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8542.yaml	CultureMech:005443	MEDIUM 457 MODIFIED FOR DSM 8542	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8543.yaml	CultureMech:005444	MEDIUM 457 MODIFIED FOR DSM 8543	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8544.yaml	CultureMech:005445	MEDIUM 457 MODIFIED FOR DSM 8544	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8566.yaml	CultureMech:005446	MEDIUM 457 MODIFIED FOR DSM 8566	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8628.yaml	CultureMech:005447	MEDIUM 457 MODIFIED FOR DSM 8628	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8910.yaml	CultureMech:005448	MEDIUM 457 MODIFIED FOR DSM 8910	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_8924.yaml	CultureMech:005449	MEDIUM 457 MODIFIED FOR DSM 8924	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_9000.yaml	CultureMech:005450	MEDIUM 457 MODIFIED FOR DSM 9000	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_9750.yaml	CultureMech:005451	MEDIUM 457 MODIFIED FOR DSM 9750	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_9751.yaml	CultureMech:005452	MEDIUM 457 MODIFIED FOR DSM 9751	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_9958.yaml	CultureMech:005453	MEDIUM 457 MODIFIED FOR DSM 9958	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_9959.yaml	CultureMech:005454	MEDIUM 457 MODIFIED FOR DSM 9959	28	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_11853.yaml	CultureMech:005468	MEDIUM 461 MODIFIED FOR DSM 11853	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_11853_replace_2_4_dichlorophenol_with_2_6_dichlorophenol.yaml	CultureMech:005467	MEDIUM 461 MODIFIED FOR DSM 11853_replace_2,4-dichlorophenol_with_2,6-dichlorophenol	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_13477.yaml	CultureMech:005469	MEDIUM 461 MODIFIED FOR DSM 13477	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_14262.yaml	CultureMech:005470	MEDIUM 461 MODIFIED FOR DSM 14262	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_16637.yaml	CultureMech:005471	MEDIUM 461 MODIFIED FOR DSM 16637	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_6284.yaml	CultureMech:005472	MEDIUM 461 MODIFIED FOR DSM 6284	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_6384.yaml	CultureMech:005473	MEDIUM 461 MODIFIED FOR DSM 6384	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_6387.yaml	CultureMech:005474	MEDIUM 461 MODIFIED FOR DSM 6387	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_6388.yaml	CultureMech:005475	MEDIUM 461 MODIFIED FOR DSM 6388	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_6392.yaml	CultureMech:005476	MEDIUM 461 MODIFIED FOR DSM 6392	9	no pH and no temperature
5	bacterial/medium_461_modified_for_dsm_9506.yaml	CultureMech:005479	MEDIUM 461 MODIFIED FOR DSM 9506	9	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10063.yaml	CultureMech:005521	MEDIUM 465 MODIFIED FOR DSM 10063	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10064.yaml	CultureMech:005522	MEDIUM 465 MODIFIED FOR DSM 10064	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10065.yaml	CultureMech:005523	MEDIUM 465 MODIFIED FOR DSM 10065	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10066.yaml	CultureMech:005524	MEDIUM 465 MODIFIED FOR DSM 10066	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10698.yaml	CultureMech:005525	MEDIUM 465 MODIFIED FOR DSM 10698	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10699.yaml	CultureMech:005526	MEDIUM 465 MODIFIED FOR DSM 10699	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_10700.yaml	CultureMech:005527	MEDIUM 465 MODIFIED FOR DSM 10700	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_11098.yaml	CultureMech:005528	MEDIUM 465 MODIFIED FOR DSM 11098	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_11199.yaml	CultureMech:005529	MEDIUM 465 MODIFIED FOR DSM 11199	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_11414.yaml	CultureMech:005530	MEDIUM 465 MODIFIED FOR DSM 11414	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_11437.yaml	CultureMech:005531	MEDIUM 465 MODIFIED FOR DSM 11437	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12578.yaml	CultureMech:005532	MEDIUM 465 MODIFIED FOR DSM 12578	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12579.yaml	CultureMech:005533	MEDIUM 465 MODIFIED FOR DSM 12579	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12584.yaml	CultureMech:005534	MEDIUM 465 MODIFIED FOR DSM 12584	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12585.yaml	CultureMech:005535	MEDIUM 465 MODIFIED FOR DSM 12585	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12678.yaml	CultureMech:005536	MEDIUM 465 MODIFIED FOR DSM 12678	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12775.yaml	CultureMech:005537	MEDIUM 465 MODIFIED FOR DSM 12775	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_12877.yaml	CultureMech:005538	MEDIUM 465 MODIFIED FOR DSM 12877	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_13640.yaml	CultureMech:005540	MEDIUM 465 MODIFIED FOR DSM 13640	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_13640_replace_taurine_with_ethanedisulfonate.yaml	CultureMech:005539	MEDIUM 465 MODIFIED FOR DSM 13640_replace_taurine_with_ethanedisulfonate	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_14773.yaml	CultureMech:005541	MEDIUM 465 MODIFIED FOR DSM 14773	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16812.yaml	CultureMech:005542	MEDIUM 465 MODIFIED FOR DSM 16812	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16843.yaml	CultureMech:005543	MEDIUM 465 MODIFIED FOR DSM 16843	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16845.yaml	CultureMech:005544	MEDIUM 465 MODIFIED FOR DSM 16845	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16851.yaml	CultureMech:005545	MEDIUM 465 MODIFIED FOR DSM 16851	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16962.yaml	CultureMech:005546	MEDIUM 465 MODIFIED FOR DSM 16962	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16963.yaml	CultureMech:005547	MEDIUM 465 MODIFIED FOR DSM 16963	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_16964.yaml	CultureMech:005548	MEDIUM 465 MODIFIED FOR DSM 16964	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_17507.yaml	CultureMech:005549	MEDIUM 465 MODIFIED FOR DSM 17507	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_17540.yaml	CultureMech:005550	MEDIUM 465 MODIFIED FOR DSM 17540	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_17854.yaml	CultureMech:005551	MEDIUM 465 MODIFIED FOR DSM 17854	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_18361.yaml	CultureMech:005552	MEDIUM 465 MODIFIED FOR DSM 18361	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_19529.yaml	CultureMech:005553	MEDIUM 465 MODIFIED FOR DSM 19529	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_19550.yaml	CultureMech:005554	MEDIUM 465 MODIFIED FOR DSM 19550	35	no pH and no temperature
5	bacterial/medium_465_modified_for_dsm_6383.yaml	CultureMech:005555	MEDIUM 465 MODIFIED FOR DSM 6383	35	no pH and no temperature
